STUDENT,GRADUATE,MAJOR,201,301,302,304,314,317,350,365,373,385,414,415,435,436
1954,1,Mathematics,0.5,5.5,0.0,0.0,0.0,1.5,4.0,1.5,0.0,4.0,3.0,6.5,3.0,4.0
1964,1,Meteorology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,9.0,0.0,0.0,0.0,0.0
1978,0,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0
1985,1,Physics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1994,1,Mathematics,0.0,-5.5,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,-5.5,0.0,8.0,9.0
2001,1,Mathematics,5.5,8.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,-4.0,8.0,9.0,0.0,0.0
2002,1,Computer Science,4.0,6.5,9.0,8.0,0.0,5.5,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2025,1,Mathematics,1.5,4.0,0.0,5.5,0.0,3.0,0.0,0.0,0.0,3.0,4.0,6.5,5.5,0.0
2057,0,Mathematics,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2059,1,Mathematics,0.5,0.0,0.0,0.0,4.0,-1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2062,1,Statistics,4.0,0.0,0.0,8.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
2084,1,Mathematics,-1.5,4.0,0.0,0.0,-9.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,5.5,4.0
2091,0,Liberal Arts and Sciences,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,1,Systems Engineering,1.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,1,Mathematics,6.5,8.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,10.5,0.0,8.0,9.0
2179,1,Mathematics,1.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0
2196,1,English,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,1,Statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2223,1,Mathematics,0.0,3.0,0.0,3.0,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0
2227,1,Chemisty,1.5,6.5,9.0,0.0,0.0,4.0,0.0,6.5,0.0,5.5,4.0,0.0,0.0,0.0
2235,1,Economics,-6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,-10.5,0.0,0.0,0.0
2253,1,Mathematics,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0
2269,1,Chemisty,0.5,0.0,0.0,0.0,9.0,6.5,0.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0
2287,1,Mathematics,4.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2303,1,Economics,0.0,10.5,0.0,-10.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,1,Data Science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2313,1,Chemisty,5.5,0.0,0.0,0.0,9.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,0,Mathematics,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,0.0,0.0
2332,1,Mathematics,0.0,1.5,0.0,3.0,0.0,0.0,0.0,1.5,0.0,1.5,3.0,4.0,0.0,0.0
2347,1,Computer Science,3.0,0.0,0.0,0.0,6.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
