STUDENT,CRSE,GRADE_CATGORY,CRSE_SEM,GRAD_SEM
614,350,1,4.0,8.0
614,350,1,4.0,8.0
614,365,1,4.0,8.0
614,365,1,4.0,8.0
614,304,1,7.0,8.0
614,304,1,7.0,8.0
614,492,1,7.0,8.0
614,492,1,7.0,8.0
614,302,1,6.0,8.0
614,302,1,6.0,8.0
614,415,1,6.0,8.0
614,415,1,6.0,8.0
614,436,1,6.0,8.0
614,436,1,6.0,8.0
615,150,1,1.0,8.0
616,160,1,2.0,10.0
617,143,-1,1.0,0.0
617,143,1,4.0,0.0
618,165,1,1.0,0.0
620,166,1,1.0,8.0
620,207,1,2.0,8.0
621,143,-1,2.0,0.0
622,165,1,1.0,8.0
622,166,1,2.0,8.0
622,266,1,3.0,8.0
623,265,-1,3.0,0.0
623,267,1,4.0,0.0
624,143,1,2.0,0.0
625,104,1,1.0,8.0
625,140,1,3.0,8.0
626,385,1,1.0,0.0
627,143,1,1.0,8.0
627,160,1,2.0,8.0
627,165,1,6.0,8.0
627,166,1,6.0,8.0
628,143,1,1.0,9.0
629,266,1,1.0,10.0
629,201,1,2.0,10.0
629,265,1,2.0,10.0
632,140,-1,1.0,0.0
633,166,1,2.0,8.0
633,265,1,3.0,8.0
634,140,1,2.0,4.0
634,104,1,4.0,4.0
635,140,1,6.0,8.0
636,104,1,4.0,8.0
638,165,1,2.0,7.0
639,166,1,2.0,0.0
639,266,1,4.0,0.0
640,150,1,5.0,8.0
641,101,1,1.0,8.0
641,166,1,1.0,8.0
642,165,1,4.0,8.0
642,265,1,5.0,8.0
642,166,1,4.0,8.0
642,143,1,2.0,8.0
644,166,1,1.0,8.0
644,265,1,4.0,8.0
645,143,1,1.0,8.0
646,166,1,1.0,10.0
646,265,1,2.0,10.0
646,267,1,4.0,10.0
646,201,1,5.0,10.0
646,317,1,6.0,10.0
646,341,1,7.0,10.0
646,314,1,8.0,10.0
649,104,1,5.0,8.0
650,265,-1,5.0,0.0
650,265,-1,5.0,0.0
650,166,-1,2.0,0.0
650,165,1,1.0,0.0
650,166,-1,3.0,0.0
650,166,1,3.0,0.0
651,143,1,1.0,8.0
652,150,-1,2.0,9.0
653,143,-1,1.0,0.0
654,266,1,3.0,8.0
654,166,1,2.0,8.0
655,105,1,4.0,10.0
657,165,1,8.0,8.0
658,105,1,1.0,8.0
659,143,1,1.0,0.0
659,166,1,3.0,0.0
659,165,1,2.0,0.0
660,207,-1,1.0,10.0
663,150,1,4.0,8.0
663,150,1,4.0,8.0
666,165,-1,1.0,5.0
666,165,1,4.0,5.0
667,140,1,3.0,7.0
668,143,1,1.0,7.0
668,151,1,4.0,7.0
670,165,1,1.0,0.0
670,166,-1,2.0,0.0
672,201,1,3.0,0.0
672,207,1,1.0,0.0
673,267,1,3.0,10.0
674,166,1,4.0,0.0
674,207,-1,6.0,0.0
674,165,1,2.0,0.0
675,150,1,1.0,8.0
676,265,1,1.0,0.0
677,317,1,7.0,8.0
677,301,1,8.0,8.0
677,314,1,8.0,8.0
677,350,1,8.0,8.0
678,140,1,2.0,0.0
679,166,-1,2.0,8.0
679,166,-1,3.0,8.0
679,166,-1,4.0,8.0
680,165,1,1.0,0.0
683,140,1,3.0,8.0
683,104,1,4.0,8.0
684,207,1,3.0,10.0
684,166,1,1.0,10.0
685,105,1,8.0,9.0
686,140,1,2.0,8.0
687,165,1,1.0,0.0
688,166,-1,2.0,7.0
688,166,-1,4.0,7.0
689,181,1,1.0,7.0
690,165,1,1.0,10.0
690,166,1,2.0,10.0
691,143,1,2.0,9.0
691,165,1,3.0,9.0
691,166,1,4.0,9.0
691,140,1,1.0,9.0
692,265,1,1.0,6.0
695,265,1,1.0,0.0
696,143,1,2.0,0.0
697,160,-1,5.0,0.0
697,160,1,6.0,0.0
698,165,1,1.0,0.0
698,166,1,2.0,0.0
699,143,1,2.0,8.0
700,265,1,6.0,9.0
700,166,1,5.0,9.0
700,165,1,4.0,9.0
701,105,-1,1.0,10.0
704,104,1,1.0,5.0
705,143,-1,1.0,0.0
705,105,-1,2.0,0.0
707,104,1,5.0,8.0
707,140,1,6.0,8.0
709,104,1,2.0,8.0
710,104,1,1.0,8.0
711,165,1,2.0,0.0
711,143,1,1.0,0.0
712,201,-1,5.0,12.0
712,265,-1,5.0,12.0
712,317,-1,8.0,12.0
712,350,-1,8.0,12.0
712,207,1,4.0,12.0
716,104,1,8.0,8.0
716,140,1,8.0,8.0
720,105,-1,1.0,0.0
721,150,1,5.0,9.0
722,165,-1,8.0,8.0
723,265,1,4.0,0.0
723,317,1,6.0,0.0
723,301,1,5.0,0.0
726,165,1,1.0,9.0
726,166,-1,2.0,9.0
727,165,-1,2.0,8.0
727,201,-1,3.0,8.0
727,265,1,4.0,8.0
727,207,1,5.0,8.0
728,165,1,1.0,10.0
728,166,-1,2.0,10.0
728,166,1,3.0,10.0
728,266,1,5.0,10.0
729,150,1,1.0,8.0
730,140,-1,4.0,8.0
730,104,1,6.0,8.0
731,104,-1,7.0,9.0
732,143,-1,1.0,9.0
732,165,1,2.0,9.0
732,166,1,3.0,9.0
733,166,1,1.0,8.0
733,207,1,3.0,8.0
733,267,1,3.0,8.0
733,265,1,2.0,8.0
733,385,1,4.0,8.0
734,140,1,1.0,0.0
737,165,1,1.0,10.0
737,166,1,2.0,10.0
737,201,1,3.0,10.0
737,265,1,3.0,10.0
737,317,-1,4.0,10.0
737,201,1,5.0,10.0
738,140,1,2.0,7.0
739,143,-1,1.0,0.0
740,105,1,3.0,9.0
740,143,1,1.0,9.0
741,140,1,1.0,8.0
742,143,-1,2.0,6.0
743,150,1,2.0,6.0
744,160,1,8.0,8.0
745,265,1,3.0,9.0
745,266,1,4.0,9.0
745,166,1,2.0,9.0
746,140,1,1.0,0.0
748,151,-1,3.0,6.0
748,104,1,5.0,6.0
749,165,-1,2.0,8.0
749,165,-1,4.0,8.0
750,143,-1,1.0,0.0
751,140,1,1.0,10.0
754,166,-1,2.0,7.0
754,165,1,1.0,7.0
755,150,1,2.0,8.0
757,143,1,1.0,0.0
757,165,1,2.0,0.0
757,166,-1,7.0,0.0
758,265,1,1.0,7.0
758,201,-1,2.0,7.0
758,266,1,2.0,7.0
758,317,1,2.0,7.0
758,492,1,3.0,7.0
758,414,1,5.0,7.0
758,495,1,5.0,7.0
758,415,-1,6.0,7.0
759,166,1,1.0,0.0
759,265,-1,2.0,0.0
759,267,-1,3.0,0.0
760,165,-1,1.0,0.0
763,104,1,3.0,6.0
764,143,1,1.0,5.0
764,104,1,4.0,5.0
765,104,1,1.0,8.0
766,166,1,1.0,0.0
766,265,1,2.0,0.0
766,201,1,3.0,0.0
766,267,1,3.0,0.0
768,104,-1,5.0,10.0
769,166,1,2.0,6.0
770,104,1,2.0,0.0
770,140,1,5.0,0.0
772,104,1,1.0,8.0
773,165,1,1.0,8.0
773,166,1,2.0,8.0
773,266,1,3.0,8.0
775,105,-1,2.0,6.0
777,165,1,1.0,8.0
779,140,1,1.0,7.0
783,201,1,5.0,10.0
783,317,1,5.0,10.0
783,301,1,6.0,10.0
783,341,1,7.0,10.0
783,435,1,7.0,10.0
783,397,1,8.0,10.0
783,414,1,8.0,10.0
783,436,1,8.0,10.0
784,143,1,2.0,0.0
785,140,-1,2.0,0.0
785,104,-1,3.0,0.0
787,166,1,2.0,9.0
788,165,1,1.0,0.0
789,266,1,2.0,8.0
790,165,1,1.0,8.0
790,166,1,2.0,8.0
790,266,1,3.0,8.0
791,265,1,3.0,8.0
791,207,1,4.0,8.0
792,165,-1,1.0,0.0
793,105,1,2.0,0.0
794,143,-1,1.0,8.0
794,104,1,2.0,8.0
795,105,1,4.0,8.0
796,104,1,4.0,4.0
797,267,1,3.0,9.0
797,267,1,3.0,9.0
797,385,1,4.0,9.0
797,385,1,4.0,9.0
797,490,1,4.0,9.0
797,490,1,4.0,9.0
797,201,1,5.0,9.0
797,201,1,5.0,9.0
797,317,1,6.0,9.0
797,317,1,6.0,9.0
797,301,1,7.0,9.0
797,301,1,7.0,9.0
797,414,1,6.0,9.0
797,414,1,6.0,9.0
797,365,1,8.0,9.0
797,365,1,8.0,9.0
797,415,1,8.0,9.0
797,415,1,8.0,9.0
798,207,-1,4.0,0.0
800,166,1,3.0,10.0
800,165,1,2.0,10.0
801,165,1,2.0,0.0
801,143,1,1.0,0.0
802,151,1,7.0,8.0
803,160,1,1.0,0.0
805,150,1,6.0,0.0
806,140,1,4.0,8.0
807,166,1,2.0,0.0
808,101,1,1.0,8.0
808,166,1,1.0,8.0
808,201,1,2.0,8.0
808,265,1,2.0,8.0
808,267,1,3.0,8.0
808,317,1,3.0,8.0
808,301,1,5.0,8.0
808,435,1,5.0,8.0
808,341,1,4.0,8.0
808,414,1,7.0,8.0
808,497,1,7.0,8.0
808,397,1,6.0,8.0
808,436,1,6.0,8.0
810,105,1,1.0,8.0
811,207,1,3.0,8.0
811,101,1,1.0,8.0
811,265,1,1.0,8.0
812,385,1,4.0,8.0
812,201,1,5.0,8.0
812,301,1,7.0,8.0
812,317,1,6.0,8.0
812,495,1,8.0,8.0
814,165,-1,3.0,8.0
816,265,1,3.0,10.0
817,166,-1,7.0,12.0
817,101,1,1.0,12.0
817,166,1,1.0,12.0
817,207,-1,5.0,12.0
819,150,1,5.0,9.0
820,101,1,8.0,11.0
820,201,1,8.0,11.0
820,373,1,8.0,11.0
823,150,1,1.0,7.0
823,160,1,2.0,7.0
824,266,1,5.0,10.0
825,145,1,2.0,8.0
827,105,1,1.0,0.0
831,104,1,4.0,7.0
831,140,1,7.0,7.0
832,160,-1,6.0,8.0
832,104,1,7.0,8.0
834,201,1,1.0,6.0
834,317,-1,1.0,6.0
835,165,1,1.0,0.0
836,207,1,4.0,8.0
836,165,1,1.0,8.0
836,166,1,2.0,8.0
837,267,1,1.0,4.0
838,181,1,2.0,8.0
839,140,1,8.0,9.0
841,201,1,3.0,0.0
841,317,1,5.0,0.0
841,265,1,4.0,0.0
841,267,1,4.0,0.0
842,165,-1,1.0,7.0
843,150,1,5.0,7.0
845,265,-1,4.0,9.0
845,265,1,4.0,9.0
846,207,1,8.0,10.0
847,165,1,1.0,8.0
848,150,1,2.0,6.0
849,140,1,1.0,0.0
851,143,1,1.0,8.0
851,143,1,1.0,8.0
851,160,1,2.0,8.0
851,160,1,2.0,8.0
852,104,1,4.0,8.0
853,166,1,4.0,0.0
854,140,1,2.0,7.0
858,140,1,2.0,8.0
858,143,1,3.0,8.0
858,160,1,4.0,8.0
859,105,-1,1.0,0.0
860,165,1,2.0,10.0
862,104,1,4.0,8.0
863,166,1,3.0,8.0
863,166,-1,2.0,8.0
864,150,1,1.0,5.0
865,165,1,1.0,8.0
866,140,1,2.0,8.0
868,150,1,3.0,0.0
869,265,1,3.0,8.0
869,166,1,2.0,8.0
869,267,1,4.0,8.0
870,143,1,1.0,8.0
870,165,1,2.0,8.0
871,140,1,2.0,0.0
873,267,1,3.0,0.0
874,104,1,3.0,5.0
875,150,1,4.0,8.0
876,265,1,3.0,10.0
876,267,1,5.0,10.0
876,201,1,6.0,10.0
876,350,1,6.0,10.0
876,207,1,1.0,10.0
878,265,1,1.0,7.0
878,267,1,2.0,7.0
878,207,1,5.0,7.0
878,385,1,4.0,7.0
881,140,1,1.0,0.0
883,166,1,1.0,8.0
885,165,1,8.0,8.0
887,165,1,1.0,9.0
887,166,1,2.0,9.0
889,165,1,1.0,10.0
891,104,1,1.0,7.0
892,140,-1,1.0,0.0
892,143,1,3.0,0.0
892,140,1,2.0,0.0
893,140,1,1.0,0.0
894,165,1,1.0,0.0
894,265,-1,3.0,0.0
894,166,1,2.0,0.0
897,267,1,4.0,10.0
898,165,1,4.0,8.0
899,101,1,1.0,4.0
899,201,1,1.0,4.0
899,266,1,1.0,4.0
899,317,1,2.0,4.0
899,341,1,2.0,4.0
899,385,1,2.0,4.0
899,240,1,4.0,4.0
899,414,1,4.0,4.0
899,492,1,4.0,4.0
900,265,1,2.0,0.0
901,165,1,1.0,7.0
901,265,1,3.0,7.0
901,166,1,2.0,7.0
901,201,1,5.0,7.0
901,267,1,4.0,7.0
901,301,1,7.0,7.0
901,317,1,6.0,7.0
902,143,1,1.0,0.0
904,207,1,5.0,8.0
904,265,1,5.0,8.0
904,166,-1,4.0,8.0
904,105,1,7.0,8.0
905,104,1,7.0,7.0
905,140,-1,7.0,7.0
906,150,1,2.0,7.0
907,140,1,1.0,0.0
907,143,1,2.0,0.0
908,160,1,3.0,9.0
909,101,1,1.0,7.0
909,165,1,1.0,7.0
910,165,1,1.0,0.0
911,106,1,6.0,8.0
912,165,1,1.0,9.0
912,166,1,2.0,9.0
913,166,1,1.0,0.0
913,207,1,3.0,0.0
914,105,1,2.0,8.0
914,140,1,4.0,8.0
916,165,1,2.0,11.0
918,140,-1,2.0,0.0
919,165,1,2.0,0.0
919,265,1,5.0,0.0
919,166,-1,4.0,0.0
919,166,1,4.0,0.0
919,143,1,1.0,0.0
921,143,1,1.0,8.0
923,166,1,2.0,0.0
925,140,1,2.0,6.0
926,101,1,3.0,9.0
926,165,1,3.0,9.0
926,265,1,3.0,9.0
926,166,1,2.0,9.0
926,201,-1,4.0,9.0
926,495,1,4.0,9.0
926,267,1,6.0,9.0
926,492,1,6.0,9.0
926,317,-1,7.0,9.0
926,314,1,8.0,9.0
926,414,1,8.0,9.0
927,143,1,1.0,0.0
928,104,1,5.0,8.0
931,140,1,6.0,8.0
931,140,1,6.0,8.0
932,143,-1,1.0,0.0
935,165,1,1.0,8.0
935,166,1,2.0,8.0
936,165,1,1.0,10.0
936,166,1,2.0,10.0
936,265,1,3.0,10.0
936,266,1,4.0,10.0
937,165,1,1.0,8.0
937,166,1,2.0,8.0
937,265,1,3.0,8.0
937,267,1,4.0,8.0
937,317,1,5.0,8.0
937,314,1,6.0,8.0
938,150,1,2.0,8.0
939,143,1,1.0,0.0
940,166,-1,2.0,8.0
940,166,1,3.0,8.0
941,143,1,1.0,0.0
941,165,1,2.0,0.0
941,265,-1,3.0,0.0
942,165,-1,2.0,8.0
943,266,-1,2.0,0.0
943,201,1,3.0,0.0
943,266,1,3.0,0.0
944,145,1,1.0,0.0
945,140,1,1.0,8.0
945,143,1,2.0,8.0
945,165,1,3.0,8.0
945,166,1,4.0,8.0
945,265,-1,4.0,8.0
946,140,-1,2.0,0.0
947,165,1,1.0,8.0
948,150,1,2.0,0.0
951,165,-1,5.0,11.0
952,143,-1,1.0,0.0
953,160,1,4.0,10.0
954,160,1,2.0,0.0
956,166,-1,7.0,7.0
956,165,1,6.0,7.0
958,165,1,1.0,8.0
958,166,1,2.0,8.0
958,265,1,2.0,8.0
960,301,-1,2.0,5.0
960,435,1,2.0,5.0
960,201,1,1.0,5.0
960,265,1,1.0,5.0
960,317,1,1.0,5.0
960,414,1,4.0,5.0
960,497,1,4.0,5.0
960,341,1,3.0,5.0
960,397,1,3.0,5.0
960,436,1,3.0,5.0
962,140,1,1.0,0.0
964,160,-1,1.0,6.0
965,165,1,1.0,7.0
965,166,1,2.0,7.0
965,265,1,2.0,7.0
966,301,1,5.0,0.0
966,304,-1,5.0,0.0
966,314,1,4.0,0.0
966,350,1,4.0,0.0
966,490,1,4.0,0.0
966,492,1,4.0,0.0
966,302,1,6.0,0.0
967,101,1,1.0,7.0
967,166,1,1.0,7.0
967,201,1,2.0,7.0
967,265,1,2.0,7.0
967,267,1,3.0,7.0
967,317,1,3.0,7.0
967,341,1,5.0,7.0
967,240,1,4.0,7.0
967,314,1,4.0,7.0
967,373,1,7.0,7.0
967,365,1,6.0,7.0
968,105,1,3.0,10.0
969,140,1,6.0,8.0
970,106,1,1.0,0.0
971,265,1,1.0,8.0
972,104,1,1.0,6.0
973,101,1,1.0,10.0
973,143,1,1.0,10.0
973,165,1,2.0,10.0
973,166,1,3.0,10.0
974,165,1,1.0,10.0
974,265,1,4.0,10.0
975,304,1,7.0,8.0
975,373,1,7.0,8.0
975,302,1,6.0,8.0
975,385,1,6.0,8.0
975,414,1,6.0,8.0
975,365,1,8.0,8.0
975,415,1,8.0,8.0
975,492,1,8.0,8.0
976,165,1,1.0,8.0
976,166,1,2.0,8.0
977,150,1,1.0,8.0
979,104,1,7.0,8.0
982,166,-1,3.0,10.0
982,165,1,2.0,10.0
983,140,1,3.0,8.0
985,166,1,1.0,8.0
985,265,1,2.0,8.0
985,267,1,3.0,8.0
985,385,1,4.0,8.0
985,207,-1,5.0,8.0
985,207,1,6.0,8.0
987,165,1,2.0,0.0
987,166,1,3.0,0.0
988,165,1,1.0,8.0
989,140,1,2.0,4.0
991,165,1,1.0,5.0
991,166,1,2.0,5.0
991,266,1,2.0,5.0
992,140,1,8.0,8.0
992,140,1,8.0,8.0
993,165,-1,1.0,0.0
994,150,-1,2.0,0.0
995,165,-1,3.0,0.0
996,105,1,2.0,0.0
997,207,1,1.0,8.0
1001,143,1,1.0,7.0
1002,140,-1,2.0,8.0
1002,104,1,7.0,8.0
1002,140,1,6.0,8.0
1004,165,-1,2.0,0.0
1006,265,1,2.0,0.0
1007,105,1,3.0,6.0
1008,165,1,1.0,8.0
1008,140,1,4.0,8.0
1010,143,1,1.0,10.0
1010,143,1,1.0,10.0
1012,104,1,5.0,7.0
1014,165,1,1.0,8.0
1014,266,-1,3.0,8.0
1015,265,1,2.0,5.0
1016,104,1,7.0,8.0
1017,143,-1,1.0,8.0
1017,165,-1,2.0,8.0
1018,165,1,1.0,8.0
1020,104,1,4.0,0.0
1021,160,1,4.0,7.0
1021,150,1,1.0,7.0
1022,150,1,2.0,8.0
1023,143,1,1.0,8.0
1023,165,1,2.0,8.0
1023,166,-1,3.0,8.0
1023,265,-1,5.0,8.0
1023,166,1,4.0,8.0
1025,166,1,2.0,0.0
1025,265,1,2.0,0.0
1026,160,1,1.0,8.0
1027,104,1,3.0,8.0
1027,140,1,7.0,8.0
1031,207,1,2.0,10.0
1033,140,1,6.0,8.0
1034,207,1,6.0,8.0
1035,265,1,7.0,12.0
1035,207,1,8.0,12.0
1036,265,1,3.0,8.0
1036,166,1,2.0,8.0
1036,317,1,4.0,8.0
1037,165,1,3.0,0.0
1038,165,1,1.0,10.0
1040,267,-1,4.0,0.0
1040,165,1,1.0,0.0
1040,166,1,2.0,0.0
1041,105,1,5.0,0.0
1042,166,1,2.0,8.0
1042,207,1,3.0,8.0
1042,165,1,1.0,8.0
1043,165,1,1.0,0.0
1043,166,1,2.0,0.0
1045,140,1,2.0,8.0
1045,150,1,4.0,8.0
1047,140,1,3.0,8.0
1047,104,1,7.0,8.0
1048,104,1,2.0,6.0
1049,104,1,6.0,8.0
1050,104,1,1.0,5.0
1051,201,1,1.0,8.0
1051,201,1,1.0,8.0
1051,267,1,1.0,8.0
1051,267,1,1.0,8.0
1051,385,1,2.0,8.0
1051,385,1,2.0,8.0
1051,317,1,5.0,8.0
1051,317,1,5.0,8.0
1052,181,1,1.0,0.0
1052,165,1,2.0,0.0
1054,140,1,1.0,0.0
1057,105,1,3.0,4.0
1059,165,1,2.0,7.0
1059,143,1,1.0,7.0
1060,166,1,1.0,7.0
1060,265,1,2.0,7.0
1060,207,1,3.0,7.0
1061,143,-1,1.0,0.0
1062,165,1,1.0,8.0
1062,166,1,2.0,8.0
1063,105,1,5.0,8.0
1064,165,1,1.0,8.0
1065,101,1,1.0,7.0
1065,165,1,1.0,7.0
1065,201,1,3.0,7.0
1065,265,-1,3.0,7.0
1065,166,1,2.0,7.0
1065,267,1,4.0,7.0
1065,317,1,7.0,7.0
1065,435,1,7.0,7.0
1066,165,1,1.0,7.0
1066,166,1,3.0,7.0
1066,265,1,4.0,7.0
1066,207,1,4.0,7.0
1067,166,1,1.0,8.0
1067,265,1,3.0,8.0
1068,140,1,1.0,0.0
1068,160,1,3.0,0.0
1069,165,1,2.0,0.0
1069,143,1,1.0,0.0
1069,166,1,3.0,0.0
1070,105,-1,2.0,0.0
1072,165,1,2.0,0.0
1073,143,-1,2.0,8.0
1075,166,1,1.0,7.0
1077,165,1,1.0,0.0
1078,160,1,2.0,8.0
1079,143,1,1.0,10.0
1080,143,1,1.0,7.0
1080,165,-1,3.0,7.0
1080,165,-1,2.0,7.0
1082,165,1,1.0,0.0
1082,166,-1,6.0,0.0
1083,140,1,4.0,5.0
1084,165,1,1.0,12.0
1085,201,1,4.0,9.0
1085,265,1,4.0,9.0
1085,166,1,3.0,9.0
1085,267,1,5.0,9.0
1085,317,1,5.0,9.0
1085,341,1,5.0,9.0
1085,301,-1,6.0,9.0
1085,373,1,6.0,9.0
1085,414,-1,6.0,9.0
1085,492,1,6.0,9.0
1085,317,1,8.0,9.0
1085,414,1,8.0,9.0
1085,350,1,7.0,9.0
1085,365,1,7.0,9.0
1087,317,-1,5.0,8.0
1088,150,-1,5.0,9.0
1088,140,-1,1.0,9.0
1090,166,1,1.0,12.0
1090,265,1,2.0,12.0
1092,105,1,4.0,5.0
1094,104,-1,6.0,8.0
1095,265,1,2.0,0.0
1095,495,1,2.0,0.0
1095,495,1,2.0,0.0
1095,201,1,3.0,0.0
1095,341,1,3.0,0.0
1095,317,1,5.0,0.0
1095,267,1,4.0,0.0
1095,435,1,7.0,0.0
1095,301,1,6.0,0.0
1095,397,1,8.0,0.0
1095,436,1,8.0,0.0
1096,150,-1,2.0,0.0
1096,140,-1,4.0,0.0
1099,165,-1,2.0,8.0
1101,166,1,3.0,8.0
1101,165,1,2.0,8.0
1104,201,1,3.0,8.0
1104,266,1,4.0,8.0
1104,317,1,6.0,8.0
1104,265,1,1.0,8.0
1105,266,1,1.0,6.0
1105,266,1,1.0,6.0
1105,317,1,3.0,6.0
1105,317,1,3.0,6.0
1105,201,1,2.0,6.0
1105,201,1,2.0,6.0
1105,342,1,5.0,6.0
1105,342,1,5.0,6.0
1105,341,1,4.0,6.0
1105,341,1,4.0,6.0
1105,414,1,4.0,6.0
1105,414,1,4.0,6.0
1105,492,1,6.0,6.0
1105,492,1,6.0,6.0
1106,104,1,4.0,8.0
1107,265,1,3.0,8.0
1107,266,1,4.0,8.0
1107,201,1,5.0,8.0
1107,207,1,5.0,8.0
1107,301,1,6.0,8.0
1107,314,1,6.0,8.0
1107,317,1,6.0,8.0
1107,414,1,6.0,8.0
1107,201,1,7.0,8.0
1107,304,1,7.0,8.0
1107,492,1,7.0,8.0
1107,495,1,7.0,8.0
1107,415,1,8.0,8.0
1107,165,1,1.0,8.0
1107,166,1,2.0,8.0
1109,267,1,1.0,10.0
1112,140,1,4.0,5.0
1114,143,1,1.0,0.0
1115,104,1,1.0,0.0
1115,165,1,2.0,0.0
1119,140,1,1.0,0.0
1119,143,1,3.0,0.0
1122,140,-1,1.0,0.0
1122,143,1,3.0,0.0
1122,150,-1,2.0,0.0
1123,140,1,1.0,7.0
1125,165,1,1.0,8.0
1125,166,1,2.0,8.0
1128,140,1,1.0,7.0
1128,143,1,2.0,7.0
1128,165,-1,3.0,7.0
1129,165,1,1.0,8.0
1130,265,1,1.0,8.0
1130,265,1,1.0,8.0
1131,165,-1,1.0,0.0
1133,265,1,2.0,8.0
1133,265,1,2.0,8.0
1133,201,1,3.0,8.0
1133,201,1,3.0,8.0
1133,317,1,3.0,8.0
1133,317,1,3.0,8.0
1133,341,-1,5.0,8.0
1133,341,-1,5.0,8.0
1133,435,1,5.0,8.0
1133,435,1,5.0,8.0
1133,301,1,4.0,8.0
1133,301,1,4.0,8.0
1133,497,1,7.0,8.0
1133,497,1,7.0,8.0
1133,397,1,6.0,8.0
1133,397,1,6.0,8.0
1133,436,1,6.0,8.0
1133,436,1,6.0,8.0
1133,414,1,6.0,8.0
1133,414,1,6.0,8.0
1134,143,1,1.0,7.0
1134,165,1,2.0,7.0
1134,265,1,3.0,7.0
1134,166,1,2.0,7.0
1135,101,1,1.0,8.0
1135,165,1,1.0,8.0
1135,201,1,3.0,8.0
1135,265,1,3.0,8.0
1135,166,1,2.0,8.0
1135,301,1,5.0,8.0
1135,435,1,5.0,8.0
1135,267,1,4.0,8.0
1135,317,1,4.0,8.0
1135,341,1,7.0,8.0
1135,497,1,7.0,8.0
1135,397,1,6.0,8.0
1135,414,1,6.0,8.0
1135,436,1,6.0,8.0
1136,143,1,1.0,8.0
1136,165,1,2.0,8.0
1136,166,-1,3.0,8.0
1136,207,1,4.0,8.0
1137,140,1,1.0,10.0
1137,143,-1,3.0,10.0
1137,143,-1,2.0,10.0
1139,166,1,2.0,11.0
1139,165,1,1.0,11.0
1140,140,1,3.0,8.0
1141,101,1,2.0,9.0
1141,101,1,2.0,9.0
1141,166,1,2.0,9.0
1141,166,1,2.0,9.0
1141,143,1,1.0,9.0
1141,143,1,1.0,9.0
1141,165,1,1.0,9.0
1141,165,1,1.0,9.0
1141,267,1,4.0,9.0
1141,267,1,4.0,9.0
1141,317,1,4.0,9.0
1141,317,1,4.0,9.0
1141,201,1,3.0,9.0
1141,201,1,3.0,9.0
1141,265,1,3.0,9.0
1141,265,1,3.0,9.0
1141,301,1,5.0,9.0
1141,301,1,5.0,9.0
1141,414,1,5.0,9.0
1141,414,1,5.0,9.0
1141,435,1,6.0,9.0
1141,435,1,6.0,9.0
1141,341,1,8.0,9.0
1141,341,1,8.0,9.0
1141,415,1,7.0,9.0
1141,415,1,7.0,9.0
1141,436,1,7.0,9.0
1141,436,1,7.0,9.0
1142,140,1,8.0,8.0
1143,160,1,7.0,8.0
1144,150,1,8.0,9.0
1145,165,1,1.0,6.0
1146,106,1,4.0,5.0
1147,165,-1,4.0,0.0
1148,150,-1,2.0,9.0
1149,165,1,3.0,0.0
1149,166,-1,4.0,0.0
1150,150,1,1.0,8.0
1151,265,1,4.0,8.0
1152,140,1,1.0,7.0
1153,166,-1,2.0,8.0
1154,104,1,3.0,0.0
1158,160,1,1.0,6.0
1159,165,-1,1.0,8.0
1159,104,1,5.0,8.0
1160,150,1,2.0,0.0
1162,165,-1,3.0,10.0
1162,165,-1,2.0,10.0
1162,143,1,1.0,10.0
1163,165,1,2.0,0.0
1164,265,-1,3.0,8.0
1164,166,1,2.0,8.0
1164,265,-1,5.0,8.0
1164,207,1,7.0,8.0
1164,265,1,6.0,8.0
1165,143,1,1.0,8.0
1165,165,1,2.0,8.0
1165,265,-1,3.0,8.0
1165,207,1,4.0,8.0
1166,140,1,3.0,10.0
1166,150,1,4.0,10.0
1168,143,1,1.0,0.0
1169,101,1,1.0,0.0
1169,166,-1,1.0,0.0
1169,267,-1,2.0,0.0
1172,207,1,4.0,9.0
1173,143,1,3.0,11.0
1173,166,1,4.0,11.0
1173,165,-1,3.0,11.0
1177,104,-1,3.0,6.0
1178,140,1,1.0,8.0
1180,140,1,1.0,0.0
1181,143,1,5.0,7.0
1181,140,1,4.0,7.0
1182,151,1,2.0,8.0
1183,201,1,1.0,0.0
1183,265,1,1.0,0.0
1183,267,1,2.0,0.0
1183,317,1,2.0,0.0
1183,101,1,3.0,0.0
1183,301,1,3.0,0.0
1183,435,1,3.0,0.0
1183,436,1,4.0,0.0
1183,304,-1,5.0,0.0
1183,414,1,4.0,0.0
1183,495,1,7.0,0.0
1183,495,1,6.0,0.0
1183,495,1,6.0,0.0
1183,490,1,8.0,0.0
1184,150,1,2.0,4.0
1185,143,1,2.0,0.0
1186,143,1,5.0,8.0
1186,165,1,6.0,8.0
1187,166,1,1.0,9.0
1187,265,1,2.0,9.0
1189,150,1,1.0,0.0
1190,143,1,1.0,0.0
1190,165,-1,2.0,0.0
1191,143,-1,1.0,9.0
1191,143,1,2.0,9.0
1196,166,1,7.0,0.0
1196,143,1,6.0,0.0
1196,165,1,6.0,0.0
1197,160,1,2.0,6.0
1198,150,-1,1.0,0.0
1199,105,1,6.0,8.0
1200,104,1,1.0,8.0
1201,104,1,3.0,6.0
1201,140,1,4.0,6.0
1202,166,-1,2.0,10.0
